index,doc_id
252,619
253,619
254,619
255,619
256,1517
257,1517
258,1517
259,1517
260,1271
261,180
262,180
263,180
264,180
265,180
266,180
267,180
268,180
269,180
270,180
271,180
272,180
273,180
274,180
275,180
276,180
277,180
278,180
279,180
280,180
281,180
282,180
283,180
284,180
285,180
286,180
287,180
288,180
289,180
290,180
291,180
292,180
293,180
294,180
295,180
296,180
297,180
298,180
299,180
300,180
301,180
302,180
303,180
304,180
305,180
306,194
307,194
308,194
309,194
310,194
311,194
312,194
313,194
314,194
315,194
316,194
317,194
318,194
319,194
320,194
321,194
322,194
323,194
324,194
325,194
326,194
327,194
328,194
329,194
330,194
331,802
332,802
333,802
334,802
335,802
336,816
337,816
338,816
339,816
340,816
341,816
342,816
343,816
344,989
345,989
346,989
347,989
348,989
349,989
350,989
351,989
352,751
353,751
354,751
355,751
356,751
357,751
358,751
359,751
360,751
361,751
362,751
363,751
364,751
365,751
366,745
367,745
368,745
369,745
370,745
371,745
372,745
373,745
374,745
375,1339
376,1339
377,1339
378,1339
379,1339
380,1311
381,1311
382,1311
383,1311
384,1477
385,1477
386,1477
387,1477
388,1477
389,1477
390,1477
391,1477
392,1477
393,1477
394,779
395,779
396,779
397,779
398,779
399,779
400,779
401,779
402,779
403,779
404,779
405,779
406,779
407,779
408,779
409,779
410,779
411,779
412,779
413,779
414,779
415,779
416,779
417,779
418,1463
419,1463
420,1305
421,1305
422,1305
423,1305
424,1305
425,1305
426,1305
427,1305
428,1305
429,1305
430,792
431,792
432,792
433,792
434,792
435,792
436,792
437,792
438,792
439,792
440,792
441,792
442,792
443,792
444,792
445,792
446,792
447,1488
448,1488
449,1488
450,1488
451,1488
452,1488
453,1488
454,1488
455,1488
456,786
457,786
458,786
459,786
460,786
461,786
462,786
463,976
464,976
465,976
466,976
467,976
468,976
469,976
470,976
471,976
472,976
473,976
474,976
475,976
476,976
477,976
478,976
479,976
480,976
481,976
482,976
483,976
484,976
485,976
486,976
487,976
488,976
489,976
490,976
491,976
492,976
493,976
494,976
495,976
496,976
497,976
498,976
499,976
500,976
501,976
502,976
503,976
504,976
505,976
506,976
507,976
508,976
509,976
510,976
511,976
512,976
513,976
514,976
515,976
516,976
517,976
518,976
519,976
520,976
521,976
522,976
523,976
524,976
525,976
526,976
527,976
528,976
529,976
530,976
531,976
532,976
533,976
534,976
535,976
536,976
537,976
538,976
539,976
540,976
541,976
542,976
543,976
544,976
545,976
546,976
547,976
548,976
549,976
550,976
551,976
552,976
553,976
554,976
555,976
556,976
557,976
558,976
559,976
560,976
561,976
562,976
563,976
564,976
565,976
566,976
567,976
568,976
569,976
570,976
571,976
572,976
573,976
574,976
575,976
576,976
577,976
578,976
579,962
580,553
581,553
582,553
583,553
584,553
585,553
586,553
587,235
588,235
589,235
590,235
591,235
592,235
593,235
594,235
595,235
596,221
597,221
598,221
599,221
600,221
601,221
602,221
603,221
604,221
605,221
606,221
607,221
608,221
609,547
610,547
611,547
612,547
613,547
614,547
615,547
616,547
617,209
618,209
619,209
620,209
621,209
622,209
623,209
624,209
625,209
626,209
627,209
628,1113
629,1113
630,1113
631,1113
632,1113
633,1107
634,1107
635,1107
636,590
637,590
638,590
639,590
640,590
641,590
642,590
643,590
644,590
645,590
646,59
647,59
648,59
649,584
650,584
651,584
652,584
653,584
654,584
655,71
656,71
657,71
658,71
659,71
660,65
661,65
662,65
663,65
664,65
665,65
666,65
667,65
668,65
669,65
670,65
671,65
672,65
673,65
674,65
675,65
676,65
677,65
678,65
679,65
680,65
681,65
682,65
683,65
684,65
685,65
686,65
687,65
688,65
689,65
690,65
691,65
692,65
693,65
694,65
695,65
696,65
697,65
698,65
699,65
700,65
701,65
702,65
703,65
704,64
705,64
706,64
707,64
708,64
709,64
710,64
711,64
712,64
713,64
714,64
715,64
716,64
717,64
718,64
719,64
720,64
721,64
722,64
723,64
724,64
725,64
726,64
727,64
728,64
729,64
730,64
731,64
732,64
733,64
734,64
735,64
736,64
737,64
738,64
739,64
740,64
741,64
742,64
743,64
744,64
745,70
746,70
747,70
748,70
749,70
750,70
751,70
752,70
753,70
754,70
755,70
756,70
757,58
758,58
759,58
760,58
761,58
762,58
763,58
764,58
765,58
766,58
767,58
768,585
769,585
770,585
771,585
772,585
773,585
774,585
775,585
776,585
777,585
778,585
779,585
780,585
781,585
782,585
783,591
784,591
785,1106
786,1106
787,1106
788,1106
789,1106
790,1106
791,1106
792,1106
793,1106
794,1106
795,1106
796,1106
797,1106
798,1106
799,1106
800,1106
801,1106
802,1112
803,1112
804,208
805,208
806,208
807,208
808,208
809,208
810,208
811,208
812,208
813,208
814,208
815,208
816,208
817,208
818,208
819,208
820,208
821,220
822,220
823,220
824,220
825,220
826,220
827,220
828,220
829,220
830,220
831,220
832,220
833,220
834,220
835,220
836,220
837,220
838,220
839,220
840,546
841,546
842,546
843,546
844,546
845,546
846,546
847,546
848,546
849,546
850,546
851,546
852,546
853,546
854,546
855,552
856,552
857,552
858,552
859,552
860,552
861,552
862,552
863,234
864,234
865,234
866,234
867,234
868,234
869,234
870,234
871,963
872,963
873,963
874,963
875,963
876,963
877,963
878,977
879,977
880,787
881,787
882,787
883,787
884,787
885,787
886,787
887,787
888,787
889,787
890,787
891,787
892,787
893,787
894,787
895,787
896,787
897,787
898,787
899,1489
900,1489
901,1489
902,1489
903,1489
904,1489
905,1489
906,1489
907,1489
908,1489
909,1489
910,1489
911,1489
912,1489
913,1489
914,1489
915,1489
916,793
917,793
918,793
919,793
920,793
921,793
922,793
923,793
924,793
925,793
926,793
927,793
928,1462
929,1462
930,1462
931,1462
932,778
933,778
934,1304
935,1310
936,1310
937,1310
938,1310
939,1310
940,1310
941,1310
942,1310
943,1310
944,1476
945,744
946,744
947,744
948,744
949,744
950,744
951,744
952,744
953,744
954,744
955,744
956,744
957,744
958,744
959,744
960,744
961,744
962,1338
963,1338
964,1338
965,1338
966,1338
967,1338
968,1338
969,1338
970,1338
971,1338
972,1338
973,1338
974,1338
975,1338
976,1338
977,1338
978,1338
979,1338
980,1338
981,1338
982,750
983,750
984,988
985,988
986,988
987,988
988,988
989,817
990,817
991,817
992,817
993,817
994,817
995,817
996,817
997,817
998,817
999,817
1000,817
1001,817
1002,817
1003,817
1004,817
1005,817
1006,817
1007,817
1008,817
1009,817
1010,803
1011,803
1012,803
1013,803
1014,803
1015,803
1016,803
1017,803
1018,195
1019,195
1020,195
1021,181
1022,181
1023,181
1024,1516
1025,1516
1026,1516
1027,1516
1028,1516
1029,1516
1030,1516
1031,1516
1032,1516
1033,1516
1034,1516
1035,1516
1036,1516
1037,1516
1038,1516
1039,1516
1040,1516
1041,1516
1042,1516
1043,1516
1044,1516
1045,1516
1046,1516
1047,1516
1048,1516
1049,1516
1050,1516
1051,1516
1052,1516
1053,1516
1054,1516
1055,1516
1056,1516
1057,1516
1058,1516
1059,1516
1060,1270
1061,1270
1062,1270
1063,1270
1064,1270
1065,1270
1066,1270
1067,1270
1068,1270
1069,1270
1070,1270
1071,1270
1072,1270
1073,1270
1074,1270
1075,1270
1076,1270
1077,1264
1078,1264
1079,1264
1080,1264
1081,1264
1082,1264
1083,1264
1084,1264
1085,1264
1086,1264
1087,1264
1088,1264
1089,1264
1090,1264
1091,1264
1092,1264
1093,1264
1094,1264
1095,1264
1096,1264
1097,1264
1098,1264
1099,1264
1100,1264
1101,1264
1102,1264
1103,618
1104,618
1105,618
1106,618
1107,618
1108,618
1109,618
1110,618
1111,618
1112,618
1113,618
1114,618
1115,618
1116,1502
1117,1502
1118,1502
1119,1502
1120,1502
1121,1502
1122,1502
1123,1502
1124,1502
1125,1502
1126,1502
1127,1502
1128,1502
1129,1502
1130,1502
1131,1502
1132,1502
1133,1502
1134,1502
1135,1502
1136,1502
1137,1502
1138,1502
1139,1502
1140,1502
1141,1502
1142,1502
1143,1502
1144,1502
1145,1502
1146,1502
1147,1502
1148,630
1149,156
1150,156
1151,156
1152,156
1153,156
1154,156
1155,156
1156,156
1157,156
1158,156
1159,156
1160,156
1161,156
1162,156
1163,156
1164,156
1165,156
1166,156
1167,156
1168,156
1169,156
1170,156
1171,156
1172,156
1173,156
1174,156
1175,156
1176,156
1177,156
1178,156
1179,156
1180,156
1181,156
1182,156
1183,156
1184,156
1185,1258
1186,1258
1187,1258
1188,1258
1189,1258
1190,1258
1191,1258
1192,1258
1193,1258
1194,142
1195,142
1196,142
1197,142
1198,142
1199,624
1200,624
1201,624
1202,624
1203,624
1204,624
1205,624
1206,624
1207,624
1208,624
1209,624
1210,624
1211,624
1212,624
1213,624
1214,624
1215,624
1216,624
1217,624
1218,624
1219,624
1220,624
1221,624
1222,624
1223,624
1224,624
1225,624
1226,624
1227,624
1228,624
1229,624
1230,624
1231,397
1232,397
1233,383
1234,383
1235,383
1236,383
1237,383
1238,383
1239,383
1240,383
1241,383
1242,383
1243,383
1244,383
1245,383
1246,383
1247,383
1248,383
1249,383
1250,383
1251,383
1252,383
1253,383
1254,383
1255,383
1256,383
1257,1099
1258,1099
1259,1099
1260,1099
1261,1099
1262,1099
1263,1099
1264,1099
1265,1099
1266,1099
1267,1099
1268,1099
1269,1099
1270,1099
1271,1099
1272,1099
1273,1099
1274,1099
1275,1099
1276,1099
1277,1099
1278,1099
1279,1099
1280,1099
1281,1099
1282,1099
1283,1099
1284,1099
1285,1099
1286,1099
1287,1099
1288,1099
1289,1099
1290,1099
1291,1099
1292,1099
1293,1099
1294,1099
1295,1099
1296,1099
1297,1099
1298,1099
1299,1099
1300,1099
1301,1099
1302,1099
1303,1099
1304,1099
1305,1099
1306,1099
1307,1099
1308,1099
1309,1099
1310,1099
1311,1099
1312,1099
1313,1099
1314,1099
1315,1099
1316,1099
1317,368
1318,368
1319,368
1320,368
1321,368
1322,368
1323,368
1324,368
1325,368
1326,368
1327,1072
1328,1072
1329,1066
1330,1066
1331,1066
1332,1066
1333,1066
1334,1066
1335,1066
1336,1066
1337,1066
1338,1066
1339,1066
1340,1066
1341,1066
1342,1066
1343,1066
1344,1066
1345,354
1346,354
1347,354
1348,354
1349,354
1350,354
1351,354
1352,354
1353,354
1354,432
1355,432
1356,432
1357,432
1358,432
1359,432
1360,432
1361,432
1362,432
1363,432
1364,432
1365,432
1366,432
1367,432
1368,432
1369,432
1370,432
1371,432
1372,432
1373,432
1374,432
1375,432
1376,432
1377,340
1378,340
1379,340
1380,340
1381,340
1382,340
1383,340
1384,340
1385,340
1386,340
1387,340
1388,340
1389,340
1390,340
1391,340
1392,340
1393,340
1394,340
1395,340
1396,340
1397,340
1398,340
1399,340
1400,340
1401,340
1402,340
1403,340
1404,340
1405,340
1406,340
1407,340
1408,340
1409,340
1410,340
1411,340
1412,340
1413,340
1414,340
1415,430
1416,430
1417,430
1418,430
1419,430
1420,430
1421,430
1422,356
1423,356
1424,356
1425,356
1426,1058
1427,1058
1428,1058
1429,1058
1430,1058
1431,1058
1432,1058
1433,1058
1434,1058
1435,342
1436,342
1437,342
1438,342
1439,342
1440,342
1441,342
1442,342
1443,342
1444,342
1445,342
1446,342
1447,424
1448,424
1449,424
1450,1070
1451,1070
1452,1070
1453,1070
1454,1070
1455,1070
1456,1070
1457,1070
1458,1070
1459,1070
1460,1070
1461,1070
1462,1070
1463,1070
1464,1070
1465,1070
1466,1070
1467,1070
1468,1070
1469,1070
1470,1070
1471,1064
1472,1064
1473,1064
1474,1064
1475,1064
1476,1064
1477,1064
1478,1064
1479,418
1480,418
1481,418
1482,418
1483,418
1484,418
1485,418
1486,418
1487,418
1488,418
1489,418
1490,418
1491,395
1492,395
1493,395
1494,395
1495,395
1496,395
1497,395
1498,395
1499,395
1500,395
1501,395
1502,395
1503,395
1504,381
1505,381
1506,381
1507,381
1508,381
1509,381
1510,381
1511,381
1512,381
1513,381
1514,381
1515,381
1516,381
1517,381
1518,154
1519,154
1520,154
1521,154
1522,154
1523,154
1524,1528
1525,1528
1526,1528
1527,1528
1528,1528
1529,1528
1530,1528
1531,1528
1532,1528
1533,1528
1534,1528
1535,1528
1536,1528
1537,1528
1538,1528
1539,1528
1540,1528
1541,1528
1542,1528
1543,1528
1544,1528
1545,1528
1546,1528
1547,1528
1548,632
1549,632
1550,626
1551,626
1552,626
1553,626
1554,626
1555,140
1556,140
1557,140
1558,140
1559,140
1560,140
1561,140
1562,140
1563,140
1564,140
1565,140
1566,140
1567,140
1568,140
1569,140
1570,140
1571,140
1572,140
1573,140
1574,140
1575,140
1576,140
1577,140
1578,140
1579,140
1580,140
1581,140
1582,140
1583,140
1584,140
1585,140
1586,140
1587,140
1588,140
1589,140
1590,140
1591,168
1592,168
1593,168
1594,168
1595,168
1596,168
1597,168
1598,168
1599,168
1600,168
1601,168
1602,168
1603,168
1604,168
1605,168
1606,1272
1607,1272
1608,1272
1609,1272
1610,1272
1611,1272
1612,1272
1613,1272
1614,1272
1615,1514
1616,1514
1617,1500
1618,1500
1619,1500
1620,1500
1621,1500
1622,1500
1623,1500
1624,1500
1625,1266
1626,1266
1627,1266
1628,1266
1629,1266
1630,1266
1631,197
1632,197
1633,197
1634,197
1635,197
1636,197
1637,197
1638,197
1639,197
1640,197
1641,197
1642,197
1643,197
1644,197
1645,197
1646,197
1647,197
1648,829
1649,829
1650,829
1651,829
1652,829
1653,829
1654,829
1655,829
1656,829
1657,829
1658,829
1659,829
1660,829
1661,829
1662,829
1663,829
1664,829
1665,829
1666,183
1667,183
1668,183
1669,183
1670,183
1671,183
1672,1299
1673,1299
1674,1299
1675,1299
1676,1299
1677,1299
1678,1299
1679,1299
1680,815
1681,815
1682,815
1683,815
1684,815
1685,815
1686,815
1687,815
1688,815
1689,815
1690,815
1691,815
1692,815
1693,815
1694,815
1695,815
1696,815
1697,815
1698,815
1699,815
1700,815
1701,815
1702,815
1703,815
1704,815
1705,815
1706,815
1707,815
1708,815
1709,815
1710,815
1711,815
1712,815
1713,815
1714,815
1715,815
1716,815
1717,815
1718,815
1719,815
1720,815
1721,815
1722,815
1723,815
1724,815
1725,815
1726,815
1727,815
1728,815
1729,815
1730,815
1731,815
1732,815
1733,815
1734,815
1735,815
1736,815
1737,815
1738,815
1739,815
1740,815
1741,815
1742,815
1743,815
1744,815
1745,815
1746,815
1747,815
1748,815
1749,815
1750,815
1751,815
1752,815
1753,815
1754,815
1755,815
1756,815
1757,815
1758,815
1759,815
1760,815
1761,815
1762,815
1763,815
1764,815
1765,801
1766,801
1767,801
1768,801
1769,801
1770,801
1771,801
1772,801
1773,801
1774,801
1775,801
1776,801
1777,801
1778,801
1779,801
1780,801
1781,801
1782,801
1783,746
1784,746
1785,746
1786,746
1787,746
1788,746
1789,746
1790,746
1791,746
1792,746
1793,746
1794,746
1795,746
1796,746
1797,746
1798,746
1799,746
1800,746
1801,746
1802,746
1803,746
1804,746
1805,746
1806,752
1807,752
1808,752
1809,752
1810,752
1811,752
1812,1448
1813,1448
1814,1448
1815,1448
1816,1448
1817,1448
1818,1448
1819,1306
1820,1306
1821,1306
1822,1306
1823,1306
1824,1306
1825,1306
1826,1306
1827,1306
1828,1306
1829,1306
1830,1306
1831,1306
1832,1306
1833,1306
1834,1306
1835,1306
1836,1306
1837,1306
1838,1306
1839,1306
1840,1306
1841,1306
1842,1306
1843,1460
1844,1460
1845,1460
1846,1460
1847,1460
1848,1460
1849,1460
1850,1460
1851,1460
1852,1460
1853,1460
1854,1460
1855,1460
1856,1460
1857,1460
1858,1460
1859,1460
1860,1460
1861,1460
1862,1474
1863,1474
1864,1474
1865,1474
1866,1474
1867,1474
1868,1312
1869,1312
1870,1312
1871,1312
1872,1312
1873,1312
1874,785
1875,785
1876,785
1877,785
1878,785
1879,785
1880,785
1881,785
1882,785
1883,785
1884,785
1885,785
1886,785
1887,785
1888,785
1889,785
1890,785
1891,785
1892,785
1893,785
1894,785
1895,785
1896,785
1897,785
1898,785
1899,785
1900,785
1901,785
1902,785
1903,785
1904,785
1905,785
1906,785
1907,785
1908,785
1909,785
1910,785
1911,785
1912,785
1913,791
1914,791
1915,791
1916,791
1917,791
1918,791
1919,791
1920,791
1921,791
1922,791
1923,791
1924,791
1925,791
1926,791
1927,791
1928,791
1929,791
1930,791
1931,791
1932,791
1933,791
1934,791
1935,791
1936,791
1937,791
1938,791
1939,791
1940,791
1941,791
1942,791
1943,791
1944,791
1945,791
1946,791
1947,791
1948,791
1949,791
1950,791
1951,791
1952,791
1953,791
1954,791
1955,791
1956,791
1957,791
1958,791
1959,791
1960,791
1961,791
1962,791
1963,791
1964,791
1965,791
1966,791
1967,791
1968,791
1969,791
1970,791
1971,791
1972,791
1973,791
1974,791
1975,791
1976,791
1977,791
1978,791
1979,791
1980,791
1981,791
1982,791
1983,791
1984,791
1985,791
1986,791
1987,791
1988,791
1989,791
1990,791
1991,791
1992,791
1993,791
1994,791
1995,791
1996,791
1997,791
1998,791
1999,791
2000,791
2001,791
2002,791
2003,791
2004,791
2005,791
2006,791
2007,791
2008,791
2009,791
2010,791
2011,791
2012,791
2013,791
2014,791
2015,791
2016,791
2017,791
2018,791
2019,791
2020,791
2021,791
2022,791
2023,791
2024,791
2025,791
2026,791
2027,791
2028,791
2029,791
2030,791
2031,791
2032,791
2033,791
2034,791
2035,791
2036,791
2037,791
2038,791
2039,791
2040,791
2041,791
2042,791
2043,791
2044,791
2045,791
2046,791
2047,791
2048,791
2049,791
2050,791
2051,791
2052,791
2053,791
2054,791
2055,791
2056,791
2057,791
2058,791
2059,791
2060,791
2061,791
2062,791
2063,791
2064,791
2065,791
2066,791
2067,791
2068,791
2069,791
2070,791
2071,791
2072,791
2073,791
2074,791
2075,791
2076,791
2077,791
2078,791
2079,791
2080,791
2081,791
2082,791
2083,791
2084,791
2085,791
2086,791
2087,791
2088,791
2089,791
2090,791
2091,791
2092,791
2093,791
2094,791
2095,791
2096,791
2097,791
2098,791
2099,791
2100,791
2101,791
2102,791
2103,791
2104,791
2105,791
2106,791
2107,791
2108,791
2109,791
2110,791
2111,949
2112,949
2113,949
2114,949
2115,949
2116,949
2117,949
2118,949
2119,949
2120,949
2121,961
2122,961
2123,975
2124,975
2125,975
2126,975
2127,544
2128,544
2129,544
2130,544
2131,544
2132,544
2133,544
2134,99
2135,99
2136,99
2137,99
2138,222
2139,222
2140,222
2141,222
2142,222
2143,222
2144,222
2145,222
2146,222
2147,222
2148,222
2149,222
2150,222
2151,222
2152,222
2153,222
2154,222
2155,222
2156,222
2157,222
2158,222
2159,222
2160,222
2161,222
2162,222
2163,222
2164,222
2165,222
2166,222
2167,222
2168,222
2169,222
2170,222
2171,222
2172,222
2173,222
2174,222
2175,222
2176,222
2177,222
2178,222
2179,222
2180,222
2181,222
2182,222
2183,222
2184,222
2185,222
2186,222
2187,222
2188,222
2189,1138
2190,1138
2191,1138
2192,1138
2193,1138
2194,550
2195,550
2196,550
2197,550
2198,550
2199,550
2200,550
2201,550
2202,550
2203,550
2204,550
2205,550
2206,550
2207,578
2208,578
2209,578
2210,578
2211,578
2212,578
2213,578
2214,578
2215,578
2216,578
2217,578
2218,578
2219,578
2220,578
2221,1104
2222,1104
2223,1104
2224,1104
2225,1110
2226,1110
2227,1110
2228,1110
2229,1110
2230,1110
2231,1110
2232,1110
2233,1110
2234,1110
2235,1110
2236,1110
2237,1110
2238,1110
2239,1110
2240,1110
2241,1110
2242,1110
2243,587
2244,587
2245,587
2246,593
2247,593
2248,593
2249,593
2250,593
2251,66
2252,66
2253,66
2254,66
2255,66
2256,66
2257,66
2258,66
2259,72
2260,72
2261,72
2262,72
2263,72
2264,72
2265,72
2266,72
2267,72
2268,73
2269,73
2270,73
2271,73
2272,73
2273,73
2274,73
2275,73
2276,73
2277,73
2278,73
2279,73
2280,73
2281,73
2282,73
2283,73
2284,73
2285,73
2286,73
2287,73
2288,73
2289,73
2290,73
2291,73
2292,73
2293,73
2294,73
2295,73
2296,73
2297,73
2298,73
2299,73
2300,73
2301,73
2302,73
2303,73
2304,73
2305,73
2306,73
2307,73
2308,73
2309,73
2310,73
2311,73
2312,73
2313,73
2314,73
2315,73
2316,73
2317,73
2318,73
2319,73
2320,73
2321,73
2322,73
2323,73
2324,73
2325,73
2326,73
2327,73
2328,73
2329,73
2330,73
2331,73
2332,73
2333,73
2334,73
2335,73
2336,73
2337,73
2338,73
2339,73
2340,73
2341,73
2342,73
2343,73
2344,73
2345,73
2346,73
2347,73
2348,73
2349,73
2350,73
2351,73
2352,73
2353,73
2354,73
2355,73
2356,73
2357,73
2358,73
2359,73
2360,73
2361,73
2362,73
2363,73
2364,73
2365,73
2366,73
2367,73
2368,73
2369,73
2370,73
2371,73
2372,73
2373,73
2374,73
2375,73
2376,73
2377,73
2378,73
2379,73
2380,73
2381,73
2382,73
2383,73
2384,73
2385,73
2386,73
2387,73
2388,73
2389,73
2390,73
2391,73
2392,73
2393,73
2394,73
2395,73
2396,73
2397,73
2398,73
2399,73
2400,73
2401,73
2402,73
2403,67
2404,67
2405,67
2406,67
2407,592
2408,592
2409,592
2410,592
2411,592
2412,592
2413,586
2414,586
2415,586
2416,586
2417,586
2418,586
2419,586
2420,586
2421,586
2422,586
2423,586
2424,586
2425,586
2426,586
2427,586
2428,586
2429,586
2430,586
2431,586
2432,586
2433,586
2434,586
2435,586
2436,586
2437,586
2438,586
2439,586
2440,586
2441,586
2442,586
2443,586
2444,586
2445,586
2446,586
2447,586
2448,586
2449,586
2450,586
2451,586
2452,586
2453,586
2454,586
2455,586
2456,586
2457,586
2458,1111
2459,1111
2460,1111
2461,1111
2462,1111
2463,1111
2464,1111
2465,1111
2466,1111
2467,1111
2468,1111
2469,1111
2470,1111
2471,1111
2472,1111
2473,1111
2474,1111
2475,1111
2476,1111
2477,1111
2478,1111
2479,1111
2480,579
2481,579
2482,579
2483,579
2484,579
2485,579
2486,579
2487,579
2488,1105
2489,1105
2490,1105
2491,1105
2492,1105
2493,1105
2494,237
2495,237
2496,237
2497,237
2498,237
2499,237
2500,237
2501,237
2502,237
2503,237
2504,237
2505,551
2506,551
2507,551
2508,551
2509,551
2510,551
2511,551
2512,551
2513,551
2514,545
2515,545
2516,545
2517,545
2518,545
2519,545
2520,545
2521,545
2522,545
2523,545
2524,545
2525,1139
2526,1139
2527,1139
2528,1139
2529,1139
2530,1139
2531,1139
2532,1139
2533,1139
2534,1139
2535,1139
2536,1139
2537,1139
2538,1139
2539,1139
2540,223
2541,223
2542,223
2543,98
2544,974
2545,974
2546,974
2547,974
2548,974
2549,974
2550,974
2551,974
2552,974
2553,974
2554,974
2555,960
2556,960
2557,948
2558,948
2559,948
2560,948
2561,948
2562,948
2563,948
2564,948
2565,948
2566,948
2567,948
2568,948
2569,948
2570,948
2571,948
2572,948
2573,948
2574,790
2575,790
2576,790
2577,790
2578,790
2579,790
2580,784
2581,784
2582,784
2583,784
2584,784
2585,784
2586,784
2587,784
2588,784
2589,784
2590,784
2591,784
2592,1475
2593,1475
2594,1475
2595,1313
2596,1313
2597,1313
2598,1313
2599,1307
2600,1307
2601,1307
2602,1461
2603,1461
2604,1461
2605,1461
2606,1461
2607,1461
2608,1461
2609,1461
2610,1461
2611,1449
2612,1449
2613,1449
2614,1449
2615,753
2616,753
2617,753
2618,753
2619,753
2620,753
2621,753
2622,753
2623,753
2624,753
2625,753
2626,753
2627,753
2628,753
2629,753
2630,753
2631,747
2632,747
2633,747
2634,747
2635,747
2636,747
2637,747
2638,747
2639,747
2640,747
2641,747
2642,747
2643,747
2644,747
2645,747
2646,747
2647,747
2648,747
2649,747
2650,747
2651,747
2652,747
2653,747
2654,747
2655,747
2656,747
2657,747
2658,747
2659,747
2660,747
2661,747
2662,747
2663,800
2664,800
2665,800
2666,800
2667,800
2668,800
2669,800
2670,800
2671,800
2672,800
2673,800
2674,800
2675,800
2676,800
2677,800
2678,800
2679,800
2680,800
2681,800
2682,800
2683,800
2684,800
2685,800
2686,800
2687,800
2688,800
2689,800
2690,800
2691,800
2692,800
2693,800
2694,800
2695,800
2696,800
2697,800
2698,800
2699,800
2700,800
2701,800
2702,800
2703,800
2704,800
2705,800
2706,800
2707,800
2708,800
2709,800
2710,800
2711,800
2712,800
2713,800
2714,800
2715,800
2716,814
2717,814
2718,814
2719,814
2720,814
2721,814
2722,814
2723,814
2724,814
2725,814
2726,814
2727,814
2728,814
2729,814
2730,814
2731,814
2732,814
2733,814
2734,814
2735,814
2736,814
2737,814
2738,814
2739,814
2740,814
2741,814
2742,814
2743,814
2744,814
2745,814
2746,814
2747,814
2748,814
2749,1298
2750,1298
2751,1298
2752,1298
2753,182
2754,182
2755,182
2756,182
2757,182
2758,182
2759,182
2760,182
2761,182
2762,182
2763,182
2764,182
2765,182
2766,182
2767,182
2768,182
2769,182
2770,182
2771,182
2772,182
2773,182
2774,182
2775,182
2776,182
2777,182
2778,196
2779,196
2780,196
2781,196
2782,196
2783,196
2784,196
2785,196
2786,196
2787,196
2788,196
2789,196
2790,196
2791,196
2792,196
2793,196
2794,196
2795,196
2796,196
2797,828
2798,828
2799,828
2800,828
2801,828
2802,1501
2803,1501
2804,1501
2805,1501
2806,1501
2807,1501
2808,1501
2809,1501
2810,1267
2811,1267
2812,1267
2813,1267
2814,1267
2815,1267
2816,1267
2817,1267
2818,1267
2819,1267
2820,1267
2821,1267
2822,1267
2823,1267
2824,1267
2825,1267
2826,1267
2827,1267
2828,1267
2829,1267
2830,1267
2831,1267
2832,1267
2833,1267
2834,1267
2835,1267
2836,1267
2837,1267
2838,1267
2839,1267
2840,1267
2841,1267
2842,1267
2843,1267
2844,1267
2845,1267
2846,1267
2847,1267
2848,1267
2849,1267
2850,1267
2851,1267
2852,1267
2853,1267
2854,1267
2855,1273
2856,1273
2857,1273
2858,1273
2859,1273
2860,1273
2861,1273
2862,1273
